  385  0.25617080  0.99744409       0.9997439E+00      -0.2299765E-02
  386  0.25683790  1.00305879       0.9997136E+00       0.3345235E-02
  387  0.25750500  1.00034285       0.9996831E+00       0.6597955E-03
  388  0.25817210  1.00023460       0.9996522E+00       0.5824458E-03
  389  0.25883920  0.99729466       0.9996211E+00      -0.2326394E-02
  390  0.25950630  0.99856555       0.9995897E+00      -0.1024104E-02
  391  0.26017340  1.00004923       0.9995580E+00       0.4912766E-03
  392  0.26084060  0.99609631       0.9995260E+00      -0.3429643E-02
  393  0.26150770  0.99672896       0.9994938E+00      -0.2764793E-02
  394  0.26217480  1.00139332       0.9994614E+00       0.1931967E-02
  395  0.26284190  1.00151455       0.9994287E+00       0.2085898E-02
  396  0.26350900  1.00054240       0.9993957E+00       0.1146748E-02
  397  0.26417610  0.99993503       0.9993625E+00       0.5725782E-03
  398  0.26484320  0.99739319       0.9993291E+00      -0.1935861E-02
  399  0.26551030  0.99729317       0.9992955E+00      -0.2002281E-02
  400  0.26617750  0.99802411       0.9992617E+00      -0.1237541E-02
  401  0.26684460  0.99981427       0.9992276E+00       0.5867194E-03
  402  0.26751170  1.00575280       0.9991934E+00       0.6559450E-02
  403  0.26817880  0.99974173       0.9991589E+00       0.5828800E-03
  404  0.26884590  0.99712598       0.9991242E+00      -0.1998270E-02
  405  0.26951300  0.99915308       0.9990894E+00       0.6363055E-04
  406  0.27018010  0.99692935       0.9990544E+00      -0.2125099E-02
  407  0.27084720  0.99905741       0.9993276E+00      -0.2701415E-03
  408  0.27151430  1.00247633       0.9992893E+00       0.3187079E-02
  409  0.27218150  0.99683243       0.9992500E+00      -0.2417521E-02
  410  0.27284860  1.00034809       0.9992099E+00       0.1138240E-02
  411  0.27351570  0.99879569       0.9991687E+00      -0.3729601E-03
  412  0.27418280  0.99601042       0.9991266E+00      -0.3116230E-02
  413  0.27484990  1.00072002       0.9990836E+00       0.1636371E-02
  414  0.27551700  0.99995029       0.9990397E+00       0.9105410E-03
  415  0.27618410  0.99602067       0.9989949E+00      -0.2974279E-02
  416  0.27685120  0.99952149       0.9989492E+00       0.5722417E-03
  417  0.27751830  1.00219858       0.9989026E+00       0.3295932E-02
